Mach,Alpha,CD_Off,CD_On
24.23,9.0,0.119,0.118
24.24,9.0,0.119,0.118
24.25,9.0,0.119,0.118
24.26,9.0,0.119,0.118
24.27,9.0,0.119,0.118
24.28,9.0,0.119,0.118
24.29,9.0,0.119,0.118
24.3,9.0,0.119,0.118
24.31,9.0,0.119,0.118
24.32,9.0,0.119,0.118
24.33,9.0,0.119,0.118
24.34,9.0,0.119,0.118
24.35,9.0,0.119,0.118
24.36,9.0,0.119,0.118
24.37,9.0,0.119,0.118
24.38,9.0,0.119,0.118
24.39,9.0,0.119,0.118
24.4,9.0,0.119,0.118
24.41,9.0,0.119,0.118
24.42,9.0,0.119,0.118
24.43,9.0,0.119,0.118
24.44,9.0,0.119,0.118
24.45,9.0,0.119,0.118
24.46,9.0,0.119,0.118
24.47,9.0,0.119,0.118
24.48,9.0,0.119,0.118
24.49,9.0,0.119,0.118
24.5,9.0,0.119,0.118
24.51,9.0,0.119,0.118
24.52,9.0,0.119,0.118
24.53,9.0,0.119,0.118
24.54,9.0,0.119,0.118
24.55,9.0,0.119,0.118
24.56,9.0,0.119,0.118
24.57,9.0,0.119,0.118
24.58,9.0,0.119,0.118
24.59,9.0,0.119,0.118
24.6,9.0,0.119,0.118
24.61,9.0,0.119,0.118
24.62,9.0,0.119,0.118
24.63,9.0,0.119,0.118
24.64,9.0,0.119,0.118
24.65,9.0,0.119,0.118
24.66,9.0,0.119,0.118
24.67,9.0,0.119,0.118
24.68,9.0,0.119,0.118
24.69,9.0,0.119,0.118
24.7,9.0,0.119,0.118
24.71,9.0,0.119,0.118
24.72,9.0,0.119,0.118
24.73,9.0,0.119,0.118
24.74,9.0,0.119,0.118
24.75,9.0,0.119,0.118
24.76,9.0,0.119,0.118
24.77,9.0,0.119,0.118
24.78,9.0,0.119,0.118
24.79,9.0,0.119,0.118
24.8,9.0,0.119,0.118
24.81,9.0,0.119,0.118
24.82,9.0,0.119,0.118
24.83,9.0,0.119,0.118
24.84,9.0,0.119,0.118
24.85,9.0,0.119,0.118
24.86,9.0,0.119,0.118
24.87,9.0,0.119,0.118
24.88,9.0,0.119,0.118
24.89,9.0,0.119,0.118
24.9,9.0,0.119,0.118
24.91,9.0,0.119,0.118
24.92,9.0,0.119,0.118
24.93,9.0,0.119,0.118
24.94,9.0,0.119,0.118
24.95,9.0,0.119,0.118
24.96,9.0,0.119,0.118
24.97,9.0,0.119,0.118
24.98,9.0,0.119,0.118
24.99,9.0,0.119,0.118
25.0,9.0,0.119,0.118
0.01,10.0,0.324,0.303
0.02,10.0,0.346,0.325
0.03,10.0,0.347,0.326
0.04,10.0,0.344,0.323
0.05,10.0,0.341,0.32
0.06,10.0,0.338,0.317
0.07,10.0,0.335,0.314
0.08,10.0,0.332,0.311
0.09,10.0,0.33,0.308
0.1,10.0,0.328,0.307
0.11,10.0,0.328,0.307
0.12,10.0,0.328,0.307
0.13,10.0,0.328,0.307
0.14,10.0,0.328,0.307
0.15,10.0,0.328,0.307
0.16,10.0,0.328,0.307
0.17,10.0,0.328,0.306
0.18,10.0,0.328,0.306
0.19,10.0,0.328,0.306
0.2,10.0,0.328,0.306
0.21,10.0,0.328,0.306
0.22,10.0,0.328,0.306
0.23,10.0,0.328,0.306
0.24,10.0,0.328,0.306
0.25,10.0,0.327,0.306
0.26,10.0,0.327,0.306
0.27,10.0,0.328,0.306
0.28,10.0,0.328,0.306
0.29,10.0,0.328,0.306
0.3,10.0,0.328,0.306
0.31,10.0,0.328,0.306
0.32,10.0,0.328,0.306
0.33,10.0,0.328,0.306
0.34,10.0,0.328,0.306
0.35,10.0,0.328,0.306
0.36,10.0,0.328,0.306
0.37,10.0,0.328,0.306
0.38,10.0,0.328,0.306
0.39,10.0,0.328,0.306
0.4,10.0,0.328,0.306
0.41,10.0,0.328,0.306
0.42,10.0,0.328,0.306
0.43,10.0,0.328,0.306
0.44,10.0,0.328,0.306
0.45,10.0,0.328,0.306
0.46,10.0,0.328,0.306
0.47,10.0,0.328,0.307
0.48,10.0,0.328,0.307
0.49,10.0,0.328,0.307
0.5,10.0,0.328,0.307
0.51,10.0,0.328,0.307
0.52,10.0,0.328,0.307
0.53,10.0,0.328,0.307
0.54,10.0,0.328,0.307
0.55,10.0,0.328,0.307
0.56,10.0,0.328,0.307
0.57,10.0,0.328,0.307
0.58,10.0,0.328,0.307
0.59,10.0,0.328,0.306
0.6,10.0,0.328,0.306
0.61,10.0,0.328,0.306
0.62,10.0,0.328,0.305
0.63,10.0,0.329,0.305
0.64,10.0,0.329,0.305
0.65,10.0,0.329,0.304
0.66,10.0,0.329,0.304
0.67,10.0,0.329,0.304
0.68,10.0,0.329,0.303
0.69,10.0,0.329,0.303
0.7,10.0,0.329,0.303
0.71,10.0,0.33,0.303
0.72,10.0,0.33,0.302
0.73,10.0,0.33,0.302
0.74,10.0,0.33,0.302
0.75,10.0,0.33,0.301
0.76,10.0,0.33,0.301
0.77,10.0,0.33,0.301
0.78,10.0,0.33,0.3
0.79,10.0,0.331,0.3
0.8,10.0,0.331,0.3
0.81,10.0,0.331,0.299
0.82,10.0,0.331,0.299
0.83,10.0,0.331,0.299
0.84,10.0,0.331,0.299
0.85,10.0,0.331,0.298
0.86,10.0,0.331,0.298
0.87,10.0,0.332,0.298
0.88,10.0,0.332,0.297
0.89,10.0,0.332,0.297
0.9,10.0,0.332,0.297
0.91,10.0,0.334,0.299
0.92,10.0,0.341,0.305
0.93,10.0,0.354,0.316
0.94,10.0,0.37,0.331
0.95,10.0,0.386,0.345
0.96,10.0,0.402,0.359
0.97,10.0,0.419,0.373
0.98,10.0,0.435,0.387
0.99,10.0,0.451,0.401
1.0,10.0,0.467,0.415
1.01,10.0,0.483,0.429
1.02,10.0,0.499,0.444
1.03,10.0,0.515,0.458
1.04,10.0,0.531,0.472
1.05,10.0,0.548,0.486
1.06,10.0,0.546,0.485
1.07,10.0,0.545,0.484
1.08,10.0,0.544,0.484
1.09,10.0,0.543,0.483
1.1,10.0,0.542,0.482
1.11,10.0,0.541,0.481
1.12,10.0,0.54,0.481
1.13,10.0,0.539,0.48
1.14,10.0,0.538,0.479
1.15,10.0,0.538,0.479
1.16,10.0,0.536,0.477
1.17,10.0,0.534,0.476
1.18,10.0,0.533,0.475
1.19,10.0,0.531,0.473
1.2,10.0,0.529,0.472
